comment,gender,race,migrants,religion,sexual_orientation,acceptable
"Hvala za navedbo Pierrea Desprogesa. Vidim, da si poznavalec oz. dobro obveščen o francoski satirični in humoristični sceni, ki je na žalost zadnje lete postala zelo jalova in suhoparna. Toujours rester politiquement correct ! Dodajam: nekateri so sami sebi najboljši sovražniki.",0.0,0.0,0.0,0.0,0.0,1.0
"Če na političnih zborovanjih želijo zares podpreti, bi morali vpiti: ""RTV je naša in vaša."" In tudi resno tako misliti. No, vsaj jaz bi. To je edina pot, da se strasti umirijo in vklopi razum. RTV čutim kot svojo, čeprav polno napak, in si želim, da bi bila tudi tvoja.",0.0,0.0,0.0,0.0,0.0,1.0
"Evropski uniji grozi recesija ""zgodovinskih razsežnosti""",0.0,0.0,0.0,0.0,0.0,1.0
"nekega hotela. Se je hotel zmenit, da bi prišel in oddelal v nakrajšem možnem času, torej po 12+ ur/dan. So mu razložili, da ne more, ker so pravila, ki ščitijo delavce pred izkoriščanjem taka. In je šel gor za bistveno dlje in delal ~8h/dan, vmes pa gledal v luft.",0.0,0.0,0.0,0.0,0.0,1.0
"Nič, hudega. Si/sta/smo se malo pozabili kako se igra ta igra. 😁",0.0,0.0,0.0,0.0,0.0,1.0
"Odpuščen si. Jst hočem svetovalca, k se bo v vsem strinjal z mano.",0.0,0.0,0.0,0.0,0.0,1.0
"V duhu tviterja bi se zdaj moral zapeti, nekako vključiti partizane, 5G in jutranjo rutino, ampak rekel bom, da res nimam nič proti :)",0.0,0.0,0.0,0.0,0.0,1.0
"Tragedija: Na Savi potonil čoln, kriv naj bi bil policijski gliser, ki je povzročil valove",0.0,0.0,0.0,0.0,0.0,1.0
"V dneh, ko želimo s skupnimi močmi zajeziti širjenje koronavirusa, bi morala biti vsaka javno izrečena beseda premišljena, pretehtana in verodostojna. O kriznem komuniciranju ZdajGovori Brane Gruban. ⬇️",0.0,0.0,0.0,0.0,0.0,1.0
"Dobra 😃 Morala je raztegljiva in jo je mozno vedno obrnitu sebi v prid. Nic zato, samo da se ne slepomisimo, kako smo bolj superiorni od ostalih narodov oz. civilizacij.",0.0,0.0,0.0,0.0,0.0,1.0
Komodifikacija narave je bližnjica v propad človeštva!,0.0,0.0,0.0,0.0,0.0,1.0
"Kako se lahko obrne navzgor, ko smo pa vsi zaprti doma? Poskrbite za DSO-je in bo krivulja padla.",0.0,0.0,0.0,0.0,0.0,1.0
Življenje je čisto enostavno. Iz iskušenj ti povem ker sem star.zmanjka ti časa za kompliciranje.,0.0,0.0,0.0,0.0,0.0,1.0
Euro je preblizu in ima same selitve naroda na sporedu. Zgrešen format za to situacijo. OI so skoncentrirane na eni lokaciji praktično.,0.0,0.0,0.0,0.0,0.0,1.0
"Točno tako, moj oče je delal dva šihta. Nikol počitnic, da lahko eni sedaj bluzijo kako je bilo lepo v YU.",0.0,0.0,0.0,0.0,0.0,1.0
"(SPREMLJAMO) Včeraj 3 nove smrti zaradi covida-19, potrjenih še 10 novih okužb",0.0,0.0,0.0,0.0,0.0,1.0
"Imajo kaj veze z nami Slovenci ko smo imeli istro vse do otokov? Takrat se je tam govorilo slovensko. Sem se pogovarjal z enim 90 letnikom ko sem bil na morju. Pravi tu so Slovenci, gorenci",0.0,0.0,0.0,0.0,0.0,1.0
"😂🤓😂 Jaz pa ne, si po mesecu dni brez frizerja, pedikerja, manikerja, no pa tudi brez maserja, ne upam vanjga pogledat 😂🤓😂 Se bojim, da se ne bom spoznala 🤪",0.0,0.0,0.0,0.0,0.0,1.0
"Vremenska napoved za 06.06.2020 ob 07:00 Danes bo na vzhodu večinoma sončno, drugod bo delno jasno s spremenljivo oblačnostjo, predvsem v hribovitem svetu zahodne in osrednje Slovenije bod ...",0.0,0.0,0.0,0.0,0.0,1.0
"Še en materialni dokaz o stanju na Kitajskem glede števila smrtnih žrtev, pred vsakimi vrati ležijo trupla. To je že prava kuga, okuženih in bolnih ne zdravijo, razen funkcionarjev in pomembnih uslužbencev. Očitno so oblasti obsodile Wuhan na naravno selekcijo in milijone mrtvih.",0.0,0.0,0.0,0.0,0.0,1.0
Verjetno. Kuljajeva je bila častna gostja leta 2008. Do takrat Banjšic ni bilo na zemljevidu.,0.0,0.0,0.0,0.0,0.0,1.0
Ne gre se za premike - gre se za morebitni prenos morebitne okužbe. Se pravi iz enega okolja v drugo okolje.,0.0,0.0,0.0,0.0,0.0,1.0
"Gospa Bojanka, ljudje so kruti. Bojijo se otrok, skorajda se lastne sence. Pohvalim to gesto ministra, katerega sicer ne prenasam prevec dobro.",0.0,0.0,0.0,0.0,0.0,1.0
"Za nujne posege so odprte nekatere. In verjemi, da tudi zobozdravnikom ni do daljsega obdobja prepovedi dela. Po drugi strani pa tudi v skafandru in lepo delat, pa morajo, ker ce kje, se pri zobozdravstvu res vse siri v zrak.",0.0,0.0,0.0,0.0,0.0,1.0
"V Nembru je umrlo 31 ljudi, to je 0,3% prebivalstva občine. Teorijo o 1.2% smrtnosti so dobili tako, da so od števila vseh mrtvih v občini od izbruha epidemije odšteli število mrtvih v enakem obdobju lani.",0.0,0.0,0.0,0.0,0.0,1.0
"Saj ni tako cerkvena, kot leporeči. Sploh ob Božiču in Veliki noči, ko jo rumenila intervjujajo🙄😝",0.0,0.0,0.0,0.0,0.0,1.0
"Na igrišču se 22 igralcev bori za vsako žogo, telesnih kontaktov je nešteto, medtem ko rezervni igralci sedijo na tribunah 5 metrov narazen. Kaj so nam epidemiologi zamolčali?",0.0,0.0,0.0,0.0,0.0,1.0
"A da bi vojski dali policijska pooblastila za preiskovanje nabave zaščitne opreme, to pa ne bi, a?",0.0,0.0,0.0,0.0,0.0,1.0
Alko lobi in pometanje pod preprogo gre super skupaj.,0.0,0.0,0.0,0.0,0.0,1.0
Da ga oboje mocno reducira. Gledat sem pa sel ce je res rekel tisto .. in je 🤭,0.0,0.0,0.0,0.0,0.0,1.0
Ob polčasu vodijo vijoličasti z 2 : 0. vestnik nšmura nkmaribor plts,0.0,0.0,0.0,0.0,0.0,1.0
Jaz takih ljudi nimam okrog sebe.,0.0,0.0,0.0,0.0,0.0,1.0
"“Jokerja” malo zanaša v videospot. V zgodovini ne bo zapisan kot “Peklenska pomaranča” ali “Taksist”, sodi pa vsaj ob “Kralja komedije”. Kritiki so ga ošvrknili vzvišeno + površno, saj medije ustreli v betico. Super razgali patologijo revolucije. Phoenix je top. Glasba prav tako.",0.0,0.0,0.0,0.0,0.0,1.0
Preberi odgovore na Šarčev tvit. Njim je jasno kot beli dan :D,0.0,0.0,0.0,0.0,0.0,1.0
Rekorderka Tina Šutej ujeta v ključnem momentu skoka ob palici Foto:,0.0,0.0,0.0,0.0,0.0,1.0
"COVID19 je naredil svoje in turizem trpi, prav tako nas fake-bots ronikordis Influencer zanima me kako mu gre biznis v ljubljana , ce se ne motim je tihi partner v majhni trgovinici ki prodaja cannabis izvlecke. (ce si opazil kako srcno se bori za CBD izdelke v tej drzavi)",0.0,0.0,0.0,0.0,0.0,1.0
"""Danes je najboljši čas, ki nam je dan, ker je samo ta trenutek zares resničen. Iz tega obdobja, v katerem živimo, bo v prihodnosti razglašenih veliko svetnikov.""",0.0,0.0,0.0,0.0,0.0,1.0
"Iskrene čestitke, in za Michelinovi zvezdici. Ponosni smo, da bomo kmalu izdali slovenski prevod vaše prve kuharske monografije Sonce in dež.",0.0,0.0,0.0,0.0,0.0,1.0
Kako prenašate samoizolacijo? Morda je to pogojeno tudi z vašim horoskopskim znakom!,0.0,0.0,0.0,0.0,0.0,1.0
"Strinjam se popolnoma . Definicija zvizgaca je jasna. Je zaposleni ali bivši zaposleni, ki razkrije kršitev, domnevno nepošteno, neetično, diskriminatorno, neprimerno ali nelegalno dejavnost, ki se pojavlja v organizaciji in jo izvajajo sedanji ali nekdanji člani.",0.0,0.0,0.0,0.0,0.0,1.0
"Jaz pa poznam kar nekaj ljudi, ki so bili testirani. Na srečo nihče ni bil pozitiven. Eden od njih je bil testiran že 2x. Verjetno zdravstvene delavce in delavce v DSO testirajo večkrat, prav tako obolele, pa je številka hitro visoka.",0.0,0.0,0.0,0.0,0.0,1.0
"Pa Stojan Auer, ki je vedno govoril čez najboljše komade na Stop Pops 20 🙄😏. Ujet tajming za snemanje kasete je bila umetnost.",0.0,0.0,0.0,0.0,0.0,1.0
"Spominska svečanost na Oklem. Govori Marija Majhenič, predsednica občinske organizacije",0.0,0.0,0.0,0.0,0.0,1.0
"Seveda si zraven! Jaz tudi ne pijem piva - razen, če ni na voljo nič drugega, če sem zelo žejen in če je izrazito hladen… 🤣 Bodimo na zvezi… !",0.0,0.0,0.0,0.0,0.0,1.0
Nova državna sekretarka v Gantarjevem kabinetu postala Tina Bregant,0.0,0.0,0.0,0.0,0.0,1.0
"rešuje realne probleme ljudi. 😉 Tiste, najbolj akutne in nujne. 🙄",0.0,0.0,0.0,0.0,0.0,1.0
"Za vse ne, saj so med temi tudi starejši, bolni ljudje ali pa pred kratkim odpuščeni. Vsaj polovica brezposelnih bi lahko delala... Pa bi tudi država imela kaj od tega, mar ne?",0.0,0.0,0.0,0.0,0.0,1.0
"Torej se tudi brate ali sestre, ki živijo na različnih naslovih ne smeta sprehajati ali se peljati skupaj v avtu?",0.0,0.0,0.0,0.0,0.0,1.0
"Ni povsod tako, je pa res da je prav Hamburg zelo radikaliziran, zgleda je tam center za Nemčijo oz. ta severozahodni del Evrope, npr. Holandija, SZ Nemčije in Skandinavija, da ne rečem Danska, vse načrtno...",0.0,0.0,0.0,0.0,0.0,1.0
"Protest proti uničevanju okolja v plastičnih čolnih, po končani vožnji pa hitro prodajat plastična očala. Vse z čisto okolje. Biznis je biznis.",0.0,0.0,0.0,0.0,0.0,1.0
"Jaz bi zaprl vse tovarne. Tam se virus širi kot blisk. Ko bo to mimo, se bo dalo vse nadoknaditi. Sedaj je treba stisniti zobe. Poglejte javni prevoz.",0.0,0.0,0.0,0.0,0.0,1.0
"danes sem izredno pogrešal Zdravljico v arabščini, in še posebej v Svahili verziji rofl",0.0,0.0,0.0,0.0,0.0,1.0
"Veš kaj vse so že preživel. Bojo pa še to, a ne?* *past performance is not indicative of future results",0.0,0.0,0.0,0.0,0.0,1.0
"Slovenija je kaput. Jst nism, zato pakiram. Sam ruzak za en dan, da nau pomote. Ker - na Madžarsko me res ne vleče.",0.0,0.0,0.0,0.0,0.0,1.0
"Od kdaj je recesija odvisna od nas, Slovencev? Ali pa trdiš, da bo trg globalno za zmeraj pozabil delovati? Ni treba, da si na silo inovativen, Roman.",0.0,0.0,0.0,0.0,0.0,1.0
Oni že vejo. Bolj kot ti. To moraš vedeti dokler imaš starše žive si za njiju vedno otrok. 😉,0.0,0.0,0.0,0.0,0.0,1.0
"Pazite se prevarantov tudi v času krize: Tako so z ogoljufali poslovneža Pignatellija, ki je hkrati v sodnem sporu z odvetnico Tjašo Andree Prosenc via",0.0,0.0,0.0,0.0,0.0,1.0
"Andrej Karoli in Miha Šalehar v Poletju v dvoje gostita Jutranje koncerte. V dvoje. Severa Gjurin je na jutranjo glasbeno zabavo v živo pripeljala Sergeja Ranđelovića, ki ga večina pozna pod vzdevkom RunJoe. Ob 8.00 na Valu 202",0.0,0.0,0.0,0.0,0.0,1.0
"Ko sn prišo tja sn mislo, da se mi bo spipalo. Vse ravno, doma pa bregi okol. Skoro najbolj sn brege pogrešal.",0.0,0.0,0.0,0.0,0.0,1.0
O čem to tovarišica dr? O Ameriki ali NZelandiji? Za blokirane sprašujem?,0.0,0.0,0.0,0.0,0.0,1.0
"Novo neobvezno branje tokrat o gradbenih jamah in njihovi prihodnosti. Le upamo lahko, da se ne bomo po koncu epidemije zaradi zastalih gradbenih projektov zopet znašli z z novimi mirujočimi gradbenimi jamami.",0.0,0.0,0.0,0.0,0.0,1.0
"Ja, ampak poleg razrednih video srečanj, obstajajo tudi individualna video srečanja. Eden ali dva dijaka in jim razlagaš. Jaz snov zraven še pišem v razl barvah, jo imam na drugem ekranu, ki ga vidijo in lahko sprašujejo. Vse dobijo potem na messenger.",0.0,0.0,0.0,0.0,0.0,1.0
"me zanima, če je kdo zapazil včeraj, da je janša retvital spodnji tvit.. in dodal zraven še en svoj prispevek, da je fašizem = antifašizem..??",0.0,0.0,0.0,0.0,0.0,1.0
"Žal je spet tako, kot vedno. Nekdo napade drugega in ko se napadeni brani, je on kriv, da komplicira in povzroča delitve. Vendar - če ne bi bilo napada, ne bi bilo obrambe.",0.0,0.0,0.0,0.0,0.0,1.0
"Mislim, da Aleš ne želi razdvajati. Pove, kar misli. Jaz povem malo manj, ker nekaterih misli (še) ne znam artikulirati. Definitivno pa jaz ne razdvajam. 😁 Razumem pomislek, a samocenzure ni.",0.0,0.0,0.0,0.0,0.0,1.0
"Dons je ena bejba huda greta objavila moj domaci naslov, grožnje so že na pohodu",0.0,0.0,0.0,0.0,0.0,1.0
"Ali drugače: Turkova razprava izhaja iz vprašanja, čemu protesti. O tem govorimo: ali je smiselno od kritikov vlade pričakovati, da se (v času pandemije) odpovejo protestom ... Ali še drugače: govorimo o ""strategiji napetosti"".",0.0,0.0,0.0,0.0,0.0,1.0
"2 tedna se nisem dotaknila mejkapa. Delam od doma v hudiju. Ko ošvrknem svoje nenalakirane nohte se spomnim na svoj stavek: ""Urejam in mažem se zase!"" lažnivka",0.0,0.0,0.0,0.0,0.0,1.0
"Ne vem natančno kam merite s tem zapisom. Nikomur se ne vsiljujem. Enim sem všeč, drugim ne. Od izvolitve za predsednika DS RS se me ni odrekel nihče od prijateljev in sorodnikov, čeprav nikomur nisem nič ""zrihtal"". Osebno mi to pomeni več od mnenja anonimnih komentarjev.",0.0,0.0,0.0,0.0,0.0,1.0
"V tem posnetku vidim sneg in cvetoče breskve, vidim tudi lepoto narave, barve stvarstva in poigravanje snežink. - Gospod, naj ne vidim le oblakov in mraza, pač pa vedno vso resničnost in lepoto življenja. Amen!",0.0,0.0,0.0,0.0,0.0,1.0
"oh ne, skoz je doma. Samo na malo manj fizičen način kot tvoj mož.",0.0,0.0,0.0,0.0,0.0,1.0
":)) ga sicer še nisem vozu, ampak streho ima. še bolj pomembno, ima 4 kolesa in ne dva.. si ga očitno vozil?",0.0,0.0,0.0,0.0,0.0,1.0
A niti otrok ne bo imel mira pred zlobnim opletanjem?,0.0,0.0,0.0,0.0,0.0,1.0
Plan Kalergi ali preprosta resnica o veliki in neresnični zaroti:,0.0,0.0,0.0,0.0,0.0,1.0
Dramski trikotnik. Od 2008 dalje. Jest nisem vaša žrtev in vi niste moji preganjalci in oni niso nikakor moji rešitelji. Naj bo tako tudi vam. 💪 Dobro jutro. 😊 politika sampovem,0.0,0.0,0.0,0.0,0.0,1.0
"Digitalna knjižnica Slovenije zagotavlja dostop do digitalnih vsebin s področja 🧪znanosti, 🖌umetnosti in 📓kulture. Na dLibu se najde nekaj za vsakogar: vsebine primerne tako za stare kakor tudi za mlade, tako za namene izobraževanja in raziskovanja kakor tudi za ...",0.0,0.0,0.0,0.0,0.0,1.0
"Če je res, da niso obvestili župana je to res nespodobno. Župan in CZ morata biti o takh stvareh obveščena.",0.0,0.0,0.0,0.0,0.0,1.0
Črne srede ? Malenkost. Čakajo nas črna leta ? Po koncu epidemije nam sledijo horde nezakonitih migrantov ? Takrat bo šlo zares?,0.0,0.0,1.0,0.0,0.0,0.0
"Še boljša je, ko Kitajci Američanom govorijo, da ne spoštujejo človekovih pravic.",0.0,0.0,0.0,0.0,0.0,1.0
"50 let je danes od tega, ko je leta 1970 bila spisana prva košarkaška pravljica na teh prostorih. V Ljubljani je Jugoslavije na čelu s kapetanom Ivom Daneuom pokorila ves svet. Postaii so svetovni prvaki in v Ameriko poslali sporočilo: Luna vaša, zlata naša "" legende 🏀",0.0,0.0,0.0,0.0,0.0,1.0
"Neimenovani neuradni viri namigujejo, da šola šele septembra. Upam sicer, da ne.",0.0,0.0,0.0,0.0,0.0,1.0
"Nism vedu, k Rusi tazadnjih izvedb ponavad niso dajal ven...",0.0,0.0,0.0,0.0,0.0,1.0
(DAN 98 COVID19: IZ MINUTE V MINUTO) Okužbo z novim koronavirusom v sredo potrdili pri dveh osebah; v Sloveniji že 31. dan zapored manj hospitaliziranih s covidom-19,0.0,0.0,0.0,0.0,0.0,1.0
Takšnega konvertitstva in v takšnem obsegu še nismo doživeli...,0.0,0.0,0.0,0.0,0.0,1.0
"A, hvala, nisem videla. Očitno so potem odretvitali (ali kako se reče). A očitno šele po kritiki.",0.0,0.0,0.0,0.0,0.0,1.0
"ORANŽNA - POŽARNA OGROŽENOST - Slovenija - osrednja Pet, 20.3.2020 0h &lt;--&gt; Pet, 20.3.2020 23h. Več na",0.0,0.0,0.0,0.0,0.0,1.0
"Saj vseeno vse prebere,ker ga zanima.Tudi gleda.Čestitam Boris za nocojšnjo oddajo. ,",0.0,0.0,0.0,0.0,0.0,1.0
"Gospa, policija po zakonu nima pravice vstopat v parlament. To dobro vesta tudi gospa Reberšek in gospa Horvat.",0.0,0.0,0.0,0.0,0.0,1.0
"Hmm... a je to legalno? Mislim, brez domačega posrednika?",0.0,0.0,0.0,0.0,0.0,1.0
"Mi lahko kdo razjasni, ker jaz tega ne razumem. V sporočilu Tosame piše, da ""ustrezen material za izdelavo mask pa bi lahko dobili šele v avgustu letos."" v času resnega izbruha okužbe bi tudi jaz iskala rešitev drugje kot čakala na avgust.",0.0,0.0,0.0,0.0,0.0,1.0
"se strinjam. pa vendar, v teh časih nihče več ne ve, kaj je prav. nosi rokavice, ne nosi rokavic. ne nosi maske, nosi masko..",0.0,0.0,0.0,0.0,0.0,1.0
"Ali ni en igralec s priimkom Malalan, ki se je oblačil v Tita? Je ta morda njegovo seme ?",0.0,0.0,0.0,0.0,0.0,1.0
Na tisoče Nemcev na ulicah v spomin na žrtve napada v mestu Hanau,0.0,0.0,0.0,0.0,0.0,1.0
"Lastništvo nepremičnine na hrvaškem ni samo po sebi nič glamuroznega, celo upal bi si reči, da je hoteliranje precej bolj prvorazredno,kot tiste parcele s prikolico in legalizirane ceglaste škatle,ki po moje prevladujejo. In ja, dostop do lastnine ima prednost pred pohajkovanjem.",0.0,0.0,0.0,0.0,0.0,1.0
"Poglej, bom počakal na ustavo sodišče - saj se boste oz. se bodo pritožili, ne?",0.0,0.0,0.0,0.0,0.0,1.0
"Tole že nakazuje obdobje po koroni! Mediji, novinarji ...karte se bodo krepko premešale! Preživeli bodo predvsem tisti, ki tudi sedaj delajo ...vsaj upam, tako bi moralo biti!",0.0,0.0,0.0,0.0,0.0,1.0
"Danes bi bilo manj mrtvih: Vladni govorec Kacin je za Večer razkril, da je Črnčec Šarcu preprečeval sklic SNAV, ker bi tam sodelovala tudi opozicija!",0.0,0.0,0.0,0.0,0.0,1.0
"Madžarski PV Orban je na konferenci EuropeUncensored povedal: ""Zahod ne sme ali ne bi smel vsiljevati svojih pogledov vzhodnim državam. Naučiti se moramo tolerirati naše razlike. Tudi Srednjeevropejci ne bi smeli razlagati Zahodnjakom, kako naj upravljajo svoje države.""",0.0,0.0,0.0,0.0,0.0,1.0
"Skopirano ali ne, meni se zdi v redu. Morda bi bilo treba še kaj dodati, ne vem. Morda vi? Škoda, da je dostopno le na spletu.",0.0,0.0,0.0,0.0,0.0,1.0
"Bo šlo kosilo, v obratni smeri, kot je prišlo noter, v loku ven. Raje ne.",0.0,0.0,0.0,0.0,0.0,1.0
"No, tudi mene kot Prekmurko zanima, kako nam je Orban pomagal pri razvoju? Konkretno.",0.0,0.0,0.0,0.0,0.0,1.0
"Prevod BBC člankov, z preskoki neljubih stavkov. malo odvzamejo tu, malo dodajo tam.",0.0,0.0,0.0,0.0,0.0,1.0
"To je res - res je tudi: - ima velik potencial poštenosti in poguma - zato upa odgovoriti na krivičnost. Izkoristili so jo leta 1994 na srečanju z generali, ko mu je agent gledal v juho in so vskočile kamere - pred volitvami.",0.0,0.0,0.0,0.0,0.0,1.0
"Donald Trump: Koronavirus razkril, kako je nevarna odvisnost od dobavnih verig na Kitajskem!",0.0,0.0,0.0,0.0,0.0,1.0
"Bom ponovil, če bo potrebno še večkrat. Omenjene balkanske države imajo javnozdravstveni sistem bolj na nivoju tretjih držav in tega se zavedajo. Prav zato uvajajo drastične ukrepe, ki jih pri nas zaenkrat ne poznamo. Upam, da jim bo uspelo, čeprav trend kaže obratno.",0.0,0.0,0.0,0.0,0.0,1.0
"Požar, eksplozija 7. 05. 2020 18:32 Ob 18.32 sta v Ulici bratov Učakar v Ljubljani pred vhodom v garažo zagorela zabojnika za komunalne odpadke. Požar so pogasili gasilci GB Ljubljana.",0.0,0.0,0.0,0.0,0.0,1.0
Gandhi je protestiral 29 let. Od protestov protestov MLK je minilo že 50 let. Petdeset. Preveč za mirno protestiranje. Preveč. Pa tudi tam niso bili mirni protesti,0.0,0.0,0.0,0.0,0.0,1.0
"V zadnjih letih je bilo postavljenih veliko novih vremenskih postaj, še vedno pa je precej ""belih lis"". Ob takšnem vetru je vedno premalo postaj.",0.0,0.0,0.0,0.0,0.0,1.0
"(TOTI LIST) ""Ljudje so znali ceniti moje in naše sporočilo."" Rekordna zmaga SAČ na volitvah!",0.0,0.0,0.0,0.0,0.0,1.0
Ze zelis merodajno primerjavo moras racunat na sedanjo povprecno placo na tem prostoru. Tudi takrat je bila slovenskanprecej vecja od drzavne.,0.0,0.0,0.0,0.0,0.0,1.0
"Danes goduje blaženi Lojze Grozde. Vzorni dijak, ki je umrl mučeniške smrti. ✝️",0.0,0.0,0.0,0.0,0.0,1.0
"Morali bi iskati rešitve, da bi bila aplikacija najbolj varnostno ustrezna in bi jo bil največji del prebivalcev pripravljen uporabljati (v komentarju uredništva)",0.0,0.0,0.0,0.0,0.0,1.0
"Ne moreš tako po Krkotu, Janši in ostalim, no...",0.0,0.0,0.0,0.0,0.0,1.0
Hrvaški reprezentant se je za 11 milijonov evrov preselil v Rusijo.,0.0,0.0,0.0,0.0,0.0,1.0
"Kaj če bi šli samo en petek v mesecu, morda se vas zbere 1%.",0.0,0.0,0.0,0.0,0.0,1.0
"Dejansko vučič obtožuje opozicijo, ker mu to bolj ustreza, zares pa res protestira skrajno desni del srbske opozicije.",0.0,0.0,0.0,0.0,0.0,1.0
"Najbolje da uvedejo pionircke, od vrtca naprej ...",0.0,0.0,0.0,0.0,0.0,1.0
Ali katero izmed navedenih zdravil lahko proizvedejo tudi v Leku ali/in Krki?,0.0,0.0,0.0,0.0,0.0,1.0
"komentar ""Da bi Pahor in Milanović javno ustvarjala kakšno kemijo, bo precej težko."" 🇸🇮 🇭🇷",0.0,0.0,0.0,0.0,0.0,1.0
Nova vlada je na potezi. Ali bo njena skrb predvsem za cerkvene zavode in zasebno šolstvo.,0.0,0.0,0.0,0.0,0.0,1.0
"KonecNesreca zaprt prehitevalni pas. A1, Ljubljana - Maribor.",0.0,0.0,0.0,0.0,0.0,1.0
"Ok. Vse lepo in prav. Ampak kaj moram narediti, da dobim 👇 zraven? Poklicati v naslednjih 15 sek?",0.0,0.0,0.0,0.0,0.0,1.0
"Neobhodno. Vrag je šalo vzel. Da ne bo prepozno. Za vse in vsakogar, ki ni poleg.",0.0,0.0,0.0,0.0,0.0,1.0
"je zaradi potrebe po dodatnih kapacitetah za karanteno obvestila Vlado RS, da nekateri naši člani in simpatizerji razpolagajo s prostori, ki izpolnjujejo vse pogoje za karanteno in so jih pripravljeni oddati v ta namen. Prvih 25 postelj je že pripravljenih za uporabo.",0.0,0.0,0.0,0.0,0.0,1.0
"INTEGRITETA je razmerje med človečnimi ljudmi; to je evrop. duh po tisočletnih bojih konstituiral v soc. prav. institut 3. čl. Listine o temeljnih pravicah; to je NORMA za vse. To je rešitev Slovenije, EU, civilizacij, povem Marjan Lekše, v svoji študiji, objava od dec. do zdaj.",0.0,0.0,0.0,0.0,0.0,1.0
